date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-07-14,245.55,248.56,243.8,247.49,30108054,-0.6538797,-2.395249,1.7413693
2026-07-15,249.75,256.48,249.75,254.96,45240622,0.2601766,-1.8641639,2.1243405
2026-07-16,255.12,258.08,248.0,249.89,45343709,0.5689082,-1.3775495,1.9464577
2026-07-17,244.46,250.24,243.59,247.23,43572361,0.5921149,-0.9836166,1.5757315
2026-07-20,248.76,252.89,248.0,249.99,32406481,0.82372,-0.6221493,1.4458693
2026-07-21,249.1,249.34,246.42,247.55,27732064,0.801146,-0.3374902,1.1386362
2026-07-22,248.26,248.45,242.45,244.85,34112732,0.5589453,-0.1582031,0.7171484
2026-07-23,236.26,238.35,232.05,233.66,47465337,-0.5298324,-0.232529,-0.2973034
2026-07-24,234.38,234.95,231.34,232.11,35017357,-1.5004721,-0.4861176,-1.0143545
2026-07-27,235.66,235.89,230.99,231.39,34999495,-2.3012813,-0.8491503,-1.452131
2026-07-28,232.85,233.11,228.1,230.86,44521597,-2.9447497,-1.2682702,-1.6764795
2026-07-29,229.32,232.82,226.16,226.65,44957524,-3.7511736,-1.7648509,-1.9863227
2026-07-30,233.35,239.82,231.06,235.5,101839774,-3.6342559,-2.1387319,-1.4955241
2026-07-31,265.0,273.23,262.01,271.58,129054771,-0.6230611,-1.8355977,1.2125366
2026-08-03,278.29,287.2,278.0,284.02,90830221,2.7356022,-0.9213577,3.65696
2026-08-04,276.06,281.07,275.82,277.42,69748055,4.8093629,0.2247864,4.5845765
2026-08-05,281.59,282.79,270.73,272.65,45119804,5.9987838,1.3795859,4.6191979
2026-08-06,272.76,275.48,271.06,272.26,30672901,6.831193,2.4699073,4.3612857
2026-08-07,272.87,278.31,272.75,274.48,33861436,7.582611,3.492448,4.090163
2026-08-10,274.01,280.14,273.6,278.09,35731907,8.3728946,4.4685374,3.9043572
2026-08-11,278.69,278.84,271.36,272.27,31895708,8.4323715,5.2613042,3.1710673
2026-08-12,273.18,273.46,267.1,267.28,29941093,7.9848122,5.8060058,2.1788064
2026-08-13,267.24,269.58,264.7,265.13,32170151,7.3716553,6.1191357,1.2525196
2026-08-14,264.88,265.81,262.42,262.65,27251660,6.6094195,6.2171924,0.392227
2026-08-17,265.44,265.75,258.34,261.31,43896516,5.8300106,6.1397561,-0.3097455
2026-08-18,260.63,262.18,257.73,259.45,33171263,5.0045476,5.9127144,-0.9081667
2026-08-19,260.85,266.4,258.58,265.84,35762439,4.8105291,5.6922773,-0.8817482
2026-08-20,263.16,263.84,259.52,260.11,28374098,4.1466055,5.383143,-1.2365375
2026-08-21,260.74,261.09,257.04,258.63,35722956,3.4611199,4.9987383,-1.5376184
2026-08-24,259.6,263.32,259.05,262.07,28070483,3.1590316,4.630797,-1.4717654
2026-08-25,262.51,263.89,259.83,261.06,25550214,2.8057825,4.2657941,-1.4600116
2026-08-26,261.27,262.05,258.24,260.28,21528373,2.4348235,3.8996,-1.4647765
2026-08-27,259.23,259.66,255.02,256.26,35927807,1.795755,3.478831,-1.683076
2026-08-28,258.32,267.56,257.78,266.43,49547427,2.085878,3.2002404,-1.1143624
2026-08-31,263.82,264.36,257.12,259.77,46089422,1.7581295,2.9118182,-1.1536887
2026-09-01,254.83,255.82,251.93,254.92,31700056,1.0944163,2.5483378,-1.4539215
2026-09-02,254.26,256.24,253.4,254.98,24013334,0.5667274,2.1520157,-1.5852883
2026-09-03,256.2,259.5,256.0,258.9,26891531,0.4595441,1.8135214,-1.3539773
2026-09-04,259.07,261.12,255.29,258.51,30749912,0.3392204,1.5186612,-1.1794408
2026-09-08,256.68,257.99,254.75,256.97,29397994,0.118235,1.238576,-1.120341
2026-09-09,253.12,254.69,250.65,252.4,33055487,-0.4208075,0.9066993,-1.3275068
2026-09-10,250.11,253.15,249.58,251.89,25484814,-0.8790225,0.5495549,-1.4285774
2026-09-11,254.09,257.59,253.14,256.78,26724121,-0.8379201,0.2720599,-1.10998
2026-09-14,253.15,255.95,250.74,253.54,34352766,-1.0546299,0.006722,-1.0613518
